order_id,created_ts,shamsy_date,customer_id,total_purchase
5c949e4fa7b11b0001e5213b,3/22/2019 13:05,1398-Farvardin-2,59c9739d52faff000181af89,240000
5c94a5a3a7b11b0001e5231a,3/22/2019 13:36,1398-Farvardin-2,59ec6607d601800001ba1ce2,480000
5c94ac93a7b11b0001e524eb,3/22/2019 14:06,1398-Farvardin-2,5905a0a6d601800001bbaae6,1700000
5c94adc824aa9a00015b8b9d,3/22/2019 14:11,1398-Farvardin-2,5be85f02a7b11b0001e786fa,240000
5c94bc2d24aa9a00015b8eaa,3/22/2019 15:12,1398-Farvardin-2,5b75e097a7b11b00013a13f3,3.00E+05
5c94d20124aa9a00015b92c7,3/22/2019 16:46,1398-Farvardin-2,58c3cf6ed601800001042540,4.00E+05
5c94e147a7b11b0001e52f37,3/22/2019 17:51,1398-Farvardin-2,598f1796d601800001b70ca9,280000
5c94ece024aa9a00015b974a,3/22/2019 18:40,1398-Farvardin-2,59219b7752faff00016bece6,260000
5c94f10fa7b11b0001e531cf,3/22/2019 18:58,1398-Farvardin-2,59aebec2d60180000197044c,240000
5c95050d24aa9a00015b9b70,3/22/2019 20:23,1398-Farvardin-2,5c95050c24aa9a00015b9b6d,340000
5c951df7a7b11b0001e5395a,3/22/2019 22:10,1398-Farvardin-2,5c908af6a7b11b0001e40bae,420000
5c95320524aa9a00015ba3a8,3/22/2019 23:35,1398-Farvardin-2,5bcdfd6424aa9a000148e3fe,360000
5c953f1da7b11b0001e53eb7,3/23/2019 0:31,1398-Farvardin-3,59ba8c50d601800001b139d0,260000
5c954dc8a7b11b0001e5405e,3/23/2019 1:34,1398-Farvardin-3,59591a43d601800001ff0397,340000
5c95855424aa9a00015ba985,3/23/2019 5:31,1398-Farvardin-3,5a957b4a52faff0001a80459,280000
5c95ad6f24aa9a00015bab50,3/23/2019 8:22,1398-Farvardin-3,5c9548f524aa9a00015ba718,320000
5c95aed224aa9a00015bab62,3/23/2019 8:28,1398-Farvardin-3,5bf2ab1524aa9a0001c0606f,240000
5c95c437a7b11b0001e5461a,3/23/2019 9:59,1398-Farvardin-3,59b01907d6018000019bbe31,280000
5c95c8da24aa9a00015bae24,3/23/2019 10:19,1398-Farvardin-3,5a6db5e552faff000120eacd,120000
5c95cb36a7b11b0001e54715,3/23/2019 10:29,1398-Farvardin-3,597f10a952faff0001b4e66c,4.00E+05
5c95d4a6a7b11b0001e54875,3/23/2019 11:09,1398-Farvardin-3,5a47ad2c52faff00013c6193,9.00E+05
5c95e495a7b11b0001e54b6e,3/23/2019 12:17,1398-Farvardin-3,59a4f2fdd6018000014f92d7,220000
5c95e93624aa9a00015bb3ce,3/23/2019 12:37,1398-Farvardin-3,59132a5d4cedfd00019befdd,240000
5c95f05124aa9a00015bb52e,3/23/2019 13:07,1398-Farvardin-3,5be0395ca7b11b00014e579a,280000
5c95fc1724aa9a00015bb6ea,3/23/2019 13:57,1398-Farvardin-3,5c95df91a7b11b0001e54a59,180000
5c9604f424aa9a00015bb864,3/23/2019 14:35,1398-Farvardin-3,5b71962924aa9a0001832393,180000
5c9605d2a7b11b0001e550fd,3/23/2019 14:39,1398-Farvardin-3,59c52fe152faff00014e4932,280000
5c9607b924aa9a00015bb8c1,3/23/2019 14:47,1398-Farvardin-3,5c8fa72424aa9a000159f7e5,260000
5c960c8d24aa9a00015bb95d,3/23/2019 15:08,1398-Farvardin-3,59129ee24cedfd00019ad424,280000
5c960e0324aa9a00015bb980,3/23/2019 15:14,1398-Farvardin-3,5aedd56446e0fb0001394a19,3.00E+05
5c9612b724aa9a00015bba34,3/23/2019 15:34,1398-Farvardin-3,5aca5bfd46e0fb0001338eda,480000
5c96167fa7b11b0001e5534f,3/23/2019 15:50,1398-Farvardin-3,59ac17f7d601800001e2d5e3,460000
5c961703a7b11b0001e55368,3/23/2019 15:52,1398-Farvardin-3,5937cdb352faff0001c0bbd3,120000
5c961b1da7b11b0001e5544c,3/23/2019 16:10,1398-Farvardin-3,5930b05952faff000142fead,240000
5c96231424aa9a00015bbcf8,3/23/2019 16:44,1398-Farvardin-3,5aa932064cedfd0001ca29b5,3.00E+05
5c962562a7b11b0001e555ed,3/23/2019 16:54,1398-Farvardin-3,5afcbc8346e0fb0001c4a4c3,220000
5c962d5224aa9a00015bbec6,3/23/2019 17:27,1398-Farvardin-3,59560440d601800001fbaa4d,360000
5c962d5824aa9a00015bbec8,3/23/2019 17:28,1398-Farvardin-3,5b8133e124aa9a00015038e4,360000
5c962f0f24aa9a00015bbf48,3/23/2019 17:35,1398-Farvardin-3,5c88a777a7b11b00015727e2,160000
5c96392aa7b11b0001e559c3,3/23/2019 18:18,1398-Farvardin-3,591c06445908010001d0de0c,2.00E+05
5c963dee24aa9a00015bc1df,3/23/2019 18:38,1398-Farvardin-3,5ab33a7f4cedfd0001e884e5,280000
5c963e63a7b11b0001e55a91,3/23/2019 18:40,1398-Farvardin-3,5a95d21a52faff0001aa5d04,280000
5c9642e824aa9a00015bc2e1,3/23/2019 19:00,1398-Farvardin-3,591367bc4cedfd00019c4850,380000
5c964bcba7b11b0001e55cbe,3/23/2019 19:37,1398-Farvardin-3,5a0919024cedfd0001447d1a,1140000
5c964d5ca7b11b0001e55d17,3/23/2019 19:44,1398-Farvardin-3,5ae02afcc9e77c0001ebeea8,180000
5c964f42a7b11b0001e55d64,3/23/2019 19:52,1398-Farvardin-3,597de8ccd601800001202918,480000
5c965439a7b11b0001e55df9,3/23/2019 20:13,1398-Farvardin-3,5c94465624aa9a00015b7c29,180000
5c965602a7b11b0001e55e39,3/23/2019 20:21,1398-Farvardin-3,590af31b4cedfd0001ad72cf,520000
5c965a02a7b11b0001e55ea7,3/23/2019 20:38,1398-Farvardin-3,59dfeeb552faff0001146f73,240000
5c9660c024aa9a00015bc71e,3/23/2019 21:07,1398-Farvardin-3,5a278b7d52faff00014f7e9a,140000
5c96969d24aa9a00015bce6f,3/24/2019 0:57,1398-Farvardin-4,593a7b8952faff0001d0824d,520000
5c9696a8a7b11b0001e566c1,3/24/2019 0:57,1398-Farvardin-4,5c87eb22a7b11b000156d9a8,320000
5c96eb82a7b11b0001e56b3b,3/24/2019 6:59,1398-Farvardin-4,598f2f58d601800001b74d54,280000
5c96ebb824aa9a00015bd335,3/24/2019 7:00,1398-Farvardin-4,5a01b4954cedfd0001c30218,140000
5c97038b24aa9a00015bd544,3/24/2019 8:41,1398-Farvardin-4,5bf2ab1524aa9a0001c0606f,240000
5c9706a0a7b11b0001e56d88,3/24/2019 8:55,1398-Farvardin-4,5c2145d0a7b11b00018fe981,340000
5c97176da7b11b0001e56f7d,3/24/2019 10:06,1398-Farvardin-4,593fd03b5908010001f00d6b,320000
5c97259024aa9a00015bd9ae,3/24/2019 11:07,1398-Farvardin-4,5a2ecb1452faff00017b2e26,260000
5c972765a7b11b0001e571d6,3/24/2019 11:14,1398-Farvardin-4,5bd9d22224aa9a000165343b,320000
5c973655a7b11b0001e574c3,3/24/2019 12:18,1398-Farvardin-4,59b009ecd6018000019b8734,2.00E+05
5c97372124aa9a00015bdd5e,3/24/2019 12:22,1398-Farvardin-4,5c29e64b24aa9a0001962d2b,380000
5c973b8024aa9a00015bdde3,3/24/2019 12:40,1398-Farvardin-4,5c947b3124aa9a00015b80df,420000
5c973c66a7b11b0001e575af,3/24/2019 12:44,1398-Farvardin-4,5c67063624aa9a0001e6aef7,220000
5c9747cb24aa9a00015bdfd8,3/24/2019 13:33,1398-Farvardin-4,5b6b363224aa9a0001552779,3.00E+05
5c9749d624aa9a00015be036,3/24/2019 13:41,1398-Farvardin-4,5c3f087fa7b11b0001e4510f,180000
5c974aa9a7b11b0001e577eb,3/24/2019 13:45,1398-Farvardin-4,5926fc0052faff000171eeb1,4.00E+05
5c974d4ba7b11b0001e5786c,3/24/2019 13:56,1398-Farvardin-4,59c3d16f52faff00014baa36,520000
5c974f9fa7b11b0001e578ce,3/24/2019 14:06,1398-Farvardin-4,5bfae25d24aa9a0001834639,120000
5c975114a7b11b0001e578fe,3/24/2019 14:12,1398-Farvardin-4,5a96481a52faff0001ad2bd2,320000
5c976356a7b11b0001e57b65,3/24/2019 15:30,1398-Farvardin-4,59ba8c50d601800001b139d0,260000
5c976379a7b11b0001e57b6c,3/24/2019 15:31,1398-Farvardin-4,59c826b052faff0001d0deda,2.00E+05
5c9763cf24aa9a00015be3f8,3/24/2019 15:32,1398-Farvardin-4,59e36d81cff47e0001359271,320000
5c976ab324aa9a00015be4b9,3/24/2019 16:02,1398-Farvardin-4,59043c8bd6018000015e4568,460000
5c97782524aa9a00015be755,3/24/2019 16:59,1398-Farvardin-4,5bbd46d524aa9a0001fc8f73,420000
5c979a5624aa9a00015bed59,3/24/2019 19:25,1398-Farvardin-4,5a1717ca52faff00015f2f1b,2.00E+05
5c979b9824aa9a00015bed89,3/24/2019 19:30,1398-Farvardin-4,597c8f34d6018000011ccca1,140000
5c97a6d924aa9a00015bef4c,3/24/2019 20:18,1398-Farvardin-4,5c88d86224aa9a00014110a1,640000
5c984276a7b11b0001e59145,3/25/2019 7:22,1398-Farvardin-5,5bf4d98924aa9a0001c1d684,260000
5c984312a7b11b0001e5916f,3/25/2019 7:25,1398-Farvardin-5,5a6d66f352faff00011e91a2,280000
5c984663a7b11b0001e5922b,3/25/2019 7:39,1398-Farvardin-5,5a43db5552faff000122c095,3.00E+05
5c98469724aa9a00015bfaf7,3/25/2019 7:40,1398-Farvardin-5,5c88bd6ba7b11b0001573c27,280000
5c9846a824aa9a00015bfafb,3/25/2019 7:40,1398-Farvardin-5,5c1f109fa7b11b00018ea36e,240000
5c9846f9a7b11b0001e59245,3/25/2019 7:41,1398-Farvardin-5,5c098f89a7b11b00012a3e95,180000
5c9847a824aa9a00015bfb41,3/25/2019 7:44,1398-Farvardin-5,59fcaa0152faff0001983873,3.00E+05
5c98489ea7b11b0001e592b9,3/25/2019 7:48,1398-Farvardin-5,592d628952faff000138ccf2,280000
5c98496e24aa9a00015bfba5,3/25/2019 7:52,1398-Farvardin-5,5c79954224aa9a0001ee5551,3.00E+05
5c9849f124aa9a00015bfbce,3/25/2019 7:54,1398-Farvardin-5,5b1e8fb246e0fb00014adafb,340000
5c984a90a7b11b0001e59311,3/25/2019 7:57,1398-Farvardin-5,59a59bbfd6018000015216a5,380000
5c984b0ea7b11b0001e5932b,3/25/2019 7:59,1398-Farvardin-5,5be9070924aa9a0001590cd4,620000
5c984dc3a7b11b0001e593c2,3/25/2019 8:10,1398-Farvardin-5,5bf2ab1524aa9a0001c0606f,360000
5c984f03a7b11b0001e593ea,3/25/2019 8:16,1398-Farvardin-5,5b21ea26a7b11b0001d369bc,360000
5c9850c3a7b11b0001e59444,3/25/2019 8:23,1398-Farvardin-5,5c722bc6a7b11b000167d8c0,160000
5c9850d224aa9a00015bfd52,3/25/2019 8:23,1398-Farvardin-5,59ecc81b5908010001aa07d6,280000
5c985e9224aa9a00015bffcf,3/25/2019 9:22,1398-Farvardin-5,58c4ee0fd60180000184465d,4.00E+05
5c985f0224aa9a00015bffdf,3/25/2019 9:24,1398-Farvardin-5,58ff2bc752faff0001478d6a,280000
5c98613e24aa9a00015c002b,3/25/2019 9:33,1398-Farvardin-5,5c951162a7b11b0001e53775,3.00E+05
5c986201a7b11b0001e59726,3/25/2019 9:37,1398-Farvardin-5,5932cc9552faff0001648ab9,160000
5c9863b0a7b11b0001e59773,3/25/2019 9:44,1398-Farvardin-5,5b8133e124aa9a00015038e4,240000
5c986a04a7b11b0001e598d6,3/25/2019 10:11,1398-Farvardin-5,5bcf542b24aa9a00014a7513,2.00E+05
5c987131a7b11b0001e59a6e,3/25/2019 10:42,1398-Farvardin-5,590bae9d4cedfd0001371d97,240000
5c9877afa7b11b0001e59ba9,3/25/2019 11:09,1398-Farvardin-5,598628d1d6018000019593c8,2.00E+05
5c987959a7b11b0001e59c0e,3/25/2019 11:16,1398-Farvardin-5,5c97d4f124aa9a00015bf513,240000
5c987a0b24aa9a00015c050b,3/25/2019 11:19,1398-Farvardin-5,5a5da55552faff0001b44969,280000
5c987dcf24aa9a00015c05c1,3/25/2019 11:35,1398-Farvardin-5,5c8e92cfa7b11b00015a3d36,240000
5c9880a324aa9a00015c063e,3/25/2019 11:47,1398-Farvardin-5,5a746f3652faff0001bc742b,2.00E+05
5c98838224aa9a00015c0695,3/25/2019 12:00,1398-Farvardin-5,598ac3ced601800001a1e91c,140000
5c9887a7a7b11b0001e59e9d,3/25/2019 12:17,1398-Farvardin-5,5c186bf7a7b11b0001c6d114,220000
5c98894b24aa9a00015c07e3,3/25/2019 12:24,1398-Farvardin-5,5c2b0aee24aa9a000196c4c2,8.00E+05
5c988acf24aa9a00015c083a,3/25/2019 12:31,1398-Farvardin-5,5a61adb852faff0001b14837,2.00E+05
5c988df8a7b11b0001e5a021,3/25/2019 12:44,1398-Farvardin-5,59157e5c4cedfd00019e3571,160000
5c98914e24aa9a00015c09ad,3/25/2019 12:59,1398-Farvardin-5,58fb241952faff00017341d3,320000
5c98934924aa9a00015c0a69,3/25/2019 13:07,1398-Farvardin-5,5c4d370424aa9a0001869e44,280000
5c98934aa7b11b0001e5a156,3/25/2019 13:07,1398-Farvardin-5,5a10b55252faff0001f13e57,440000
5c98949024aa9a00015c0ad3,3/25/2019 13:12,1398-Farvardin-5,59ea3940cff47e0001a0d0ff,260000
5c9894f524aa9a00015c0afc,3/25/2019 13:14,1398-Farvardin-5,5af4151346e0fb0001db33bd,280000
5c989c5aa7b11b0001e5a41f,3/25/2019 13:46,1398-Farvardin-5,5a48b11652faff0001d3120d,220000
5c989d93a7b11b0001e5a46f,3/25/2019 13:51,1398-Farvardin-5,58d7404f46e0fb0001b6c7fd,260000
5c989da6a7b11b0001e5a477,3/25/2019 13:51,1398-Farvardin-5,5918a79e590801000180e83c,260000
5c989e4ea7b11b0001e5a4b1,3/25/2019 13:54,1398-Farvardin-5,5a0812d24cedfd00013dd5d1,3.00E+05
5c989f46a7b11b0001e5a4f8,3/25/2019 13:58,1398-Farvardin-5,5b06829546e0fb00010b1d63,220000
5c989fe8a7b11b0001e5a53b,3/25/2019 14:01,1398-Farvardin-5,59c8c34a52faff0001282f26,180000
5c98a22b24aa9a00015c0ef8,3/25/2019 14:10,1398-Farvardin-5,59911ecdd601800001baf2ee,220000
5c98a259a7b11b0001e5a5f2,3/25/2019 14:11,1398-Farvardin-5,59cbe10952faff00018f6ce9,1.00E+05
5c98a4ca24aa9a00015c0fc5,3/25/2019 14:22,1398-Farvardin-5,597b061c52faff0001e250ff,160000
5c98a79fa7b11b0001e5a716,3/25/2019 14:34,1398-Farvardin-5,59049870d6018000015ed15a,2.00E+05
5c98a9aea7b11b0001e5a7b2,3/25/2019 14:43,1398-Farvardin-5,5c0c25bba7b11b0001765a9b,240000
5c98adbda7b11b0001e5a8e3,3/25/2019 15:00,1398-Farvardin-5,59f23d13d601800001f55b8d,2.00E+05
5c98ae9f24aa9a00015c124c,3/25/2019 15:04,1398-Farvardin-5,59082359d6018000010acdf5,220000
5c98af1da7b11b0001e5a93f,3/25/2019 15:06,1398-Farvardin-5,5bd7064324aa9a000112d5e4,140000
5c98b03ea7b11b0001e5a994,3/25/2019 15:11,1398-Farvardin-5,5907ecfad6018000010a7744,2.00E+05
5c98c0e524aa9a00015c16f0,3/25/2019 16:22,1398-Farvardin-5,5a6d52da52faff0001fb5aa2,260000
5c98c29724aa9a00015c1774,3/25/2019 16:29,1398-Farvardin-5,5a82de2e52faff00012803d4,160000
5c98c9e5a7b11b0001e5b033,3/25/2019 17:00,1398-Farvardin-5,58f9b4b3d601800001092a78,160000
5c98cbca24aa9a00015c19fb,3/25/2019 17:08,1398-Farvardin-5,5992d16452faff0001822050,160000
5c98cdf524aa9a00015c1a87,3/25/2019 17:17,1398-Farvardin-5,58eb949fd601800001b97adc,260000
5c98cf78a7b11b0001e5b1a2,3/25/2019 17:24,1398-Farvardin-5,5c93211724aa9a00015b5822,340000
5c98cfefa7b11b0001e5b1d4,3/25/2019 17:26,1398-Farvardin-5,59c52fe152faff00014e4932,340000
5c98cfffa7b11b0001e5b1d6,3/25/2019 17:26,1398-Farvardin-5,5c9460a8a7b11b0001e5178e,3.00E+05
5c98d0c5a7b11b0001e5b21d,3/25/2019 17:29,1398-Farvardin-5,5c815f42a7b11b0001e4c01d,220000
5c98d0d2a7b11b0001e5b222,3/25/2019 17:30,1398-Farvardin-5,5a9a998f52faff0001d1b733,240000
5c98d84aa7b11b0001e5b448,3/25/2019 18:01,1398-Farvardin-5,5c4738aa24aa9a00019b3412,140000
5c98db5124aa9a00015c1e23,3/25/2019 18:14,1398-Farvardin-5,5936b5dd52faff0001678ca5,320000
5c98e1e424aa9a00015c1fda,3/25/2019 18:42,1398-Farvardin-5,5a9a998f52faff0001d1b733,2.00E+05
5c98e47fa7b11b0001e5b754,3/25/2019 18:53,1398-Farvardin-5,5c83cd5ba7b11b0001e55482,280000
5c98e66ba7b11b0001e5b7b4,3/25/2019 19:02,1398-Farvardin-5,5a0410764cedfd0001ce8563,260000
5c98eda824aa9a00015c224a,3/25/2019 19:33,1398-Farvardin-5,590244ba52faff000142351c,180000
5c98f36724aa9a00015c23c2,3/25/2019 19:57,1398-Farvardin-5,59240a7052faff00016e9209,220000
5c990a3b24aa9a00015c276a,3/25/2019 21:34,1398-Farvardin-5,5c8b894e24aa9a00014235c0,280000
5c9910d724aa9a00015c285d,3/25/2019 22:03,1398-Farvardin-5,5c9142d6a7b11b0001e49579,160000
5c991c7f24aa9a00015c29b6,3/25/2019 22:52,1398-Farvardin-5,5a42a7f252faff000115e98a,2.00E+05
5c998f60a7b11b0001e5c69a,3/26/2019 7:03,1398-Farvardin-6,5a788c1452faff0001de1aa3,320000
5c99920624aa9a00015c30f6,3/26/2019 7:14,1398-Farvardin-6,594a813a5908010001fcaaaf,220000
5c9993d024aa9a00015c3169,3/26/2019 7:22,1398-Farvardin-6,5b6c2b5a24aa9a000155f871,860000
5c9993f1a7b11b0001e5c767,3/26/2019 7:22,1398-Farvardin-6,5c074b3ea7b11b0001290df8,320000
5c99958b24aa9a00015c31ab,3/26/2019 7:29,1398-Farvardin-6,5a51c48a52faff000181eb45,3.00E+05
5c999675a7b11b0001e5c7c0,3/26/2019 7:33,1398-Farvardin-6,5980267352faff0001b77420,480000
5c999739a7b11b0001e5c7e1,3/26/2019 7:36,1398-Farvardin-6,58c06896d601800001f12fb0,320000
5c99987ba7b11b0001e5c813,3/26/2019 7:41,1398-Farvardin-6,58eb2fd1d601800001b902ae,480000
5c9998cda7b11b0001e5c826,3/26/2019 7:43,1398-Farvardin-6,5b557089a7b11b0001690533,1300000
5c99993e24aa9a00015c3246,3/26/2019 7:45,1398-Farvardin-6,5b976f66a7b11b000139308f,340000
5c999f0024aa9a00015c3348,3/26/2019 8:09,1398-Farvardin-6,5967d101c9e77c0001e6879a,360000
5c99a031a7b11b0001e5c9a3,3/26/2019 8:14,1398-Farvardin-6,5c3b20f9a7b11b00011ba92f,320000
5c99a27e24aa9a00015c33d6,3/26/2019 8:24,1398-Farvardin-6,5a5fd53752faff0001a6d5ac,220000
5c99aa9024aa9a00015c353b,3/26/2019 8:59,1398-Farvardin-6,59aaa996d601800001dfdf39,240000
5c99aacea7b11b0001e5cb55,3/26/2019 9:00,1398-Farvardin-6,5935712852faff000165fcc3,160000
5c99ac6624aa9a00015c357f,3/26/2019 9:06,1398-Farvardin-6,5c206dc1a7b11b00018f5cbc,280000
5c99ad7c24aa9a00015c35a9,3/26/2019 9:11,1398-Farvardin-6,5a37c99346e0fb000114ed60,280000
5c99b1b7a7b11b0001e5cca8,3/26/2019 9:29,1398-Farvardin-6,5c2145d0a7b11b00018fe981,320000
5c99b3d8a7b11b0001e5ccff,3/26/2019 9:38,1398-Farvardin-6,5ab1126a4cedfd0001e02d6e,160000
5c99b45924aa9a00015c374b,3/26/2019 9:40,1398-Farvardin-6,59cca0d952faff0001912923,160000
5c99b459a7b11b0001e5cd3d,3/26/2019 9:40,1398-Farvardin-6,5a538db052faff0001263e84,2.00E+05
5c99b4bea7b11b0001e5cd54,3/26/2019 9:42,1398-Farvardin-6,597c5637d6018000013ac104,2.00E+05
5c99b62724aa9a00015c37b8,3/26/2019 9:48,1398-Farvardin-6,5c34a03824aa9a00019b2c08,240000
5c99b63aa7b11b0001e5cdb2,3/26/2019 9:48,1398-Farvardin-6,5c6628caa7b11b0001631cfe,240000
5c99b647a7b11b0001e5cdbd,3/26/2019 9:49,1398-Farvardin-6,59dcc6c5590801000199e545,320000
5c99b71fa7b11b0001e5cdec,3/26/2019 9:52,1398-Farvardin-6,597c2f50d6018000013a524b,240000
5c99b7d324aa9a00015c3818,3/26/2019 9:55,1398-Farvardin-6,5a16501652faff0001593c9e,240000
5c99b9b224aa9a00015c3894,3/26/2019 10:03,1398-Farvardin-6,590de1f64cedfd0001b6b1d0,320000
5c99b9d7a7b11b0001e5ce96,3/26/2019 10:04,1398-Farvardin-6,5b582e8a24aa9a000148ea94,180000
5c99b9f024aa9a00015c38a3,3/26/2019 10:04,1398-Farvardin-6,59af936bd60180000199ab94,320000
5c99ba3ea7b11b0001e5ceb1,3/26/2019 10:05,1398-Farvardin-6,5b936c68a7b11b0001ad2a67,240000
5c99bb15a7b11b0001e5ced2,3/26/2019 10:09,1398-Farvardin-6,593cb49852faff0001d2ded1,220000
5c99bd9d24aa9a00015c3973,3/26/2019 10:20,1398-Farvardin-6,5a2e3164dc0e8200012d879b,260000
5c99be92a7b11b0001e5cf8c,3/26/2019 10:24,1398-Farvardin-6,5adac235c9e77c0001200e3e,2.00E+05
5c99bfc9a7b11b0001e5cfee,3/26/2019 10:29,1398-Farvardin-6,5a068e3c4cedfd0001d52bde,220000
5c99c058a7b11b0001e5d011,3/26/2019 10:32,1398-Farvardin-6,5bd54e2e24aa9a00014e24d2,220000
5c99c637a7b11b0001e5d276,3/26/2019 10:57,1398-Farvardin-6,5918a69a590801000180e7bc,240000
5c99c92c24aa9a00015c3d2c,3/26/2019 11:09,1398-Farvardin-6,5a2bd5ecdc0e820001170a54,160000
5c99cb0324aa9a00015c3d82,3/26/2019 11:17,1398-Farvardin-6,5969e1e5c9e77c0001e86fcf,260000
5c99cd4e24aa9a00015c3e17,3/26/2019 11:27,1398-Farvardin-6,5c8f4c7e24aa9a0001598e39,280000
5c99d17e24aa9a00015c3ef3,3/26/2019 11:45,1398-Farvardin-6,5994089ad601800001a4da90,360000
5c99d2e7a7b11b0001e5d527,3/26/2019 11:51,1398-Farvardin-6,5c8f5fcfa7b11b0001e352c1,440000
5c99d654a7b11b0001e5d5bb,3/26/2019 12:05,1398-Farvardin-6,5a746f3652faff0001bc742b,220000
